1,1,1,0.5,0.25,3,1,1,1,0.442308,0.92, 0.633385
1,1,1,0.5,0.25,3,2,1,1,0.36,0.75, 0.516
1,1,1,0.5,0.25,3,3,1,1,0,0, 0
1,1,1,0.5,0.5,3,1,1,1,0.76087,0.853659, 0.797985
1,1,1,0.5,0.5,3,2,1,1,0.434783,0.377358, 0.411813
1,1,1,0.5,0.5,3,3,1,1,0,0.0175439, 0.00701754
1,1,1,0.5,0.75,3,1,1,1,0.78,0.527027, 0.678811
1,1,1,0.5,0.75,3,2,1,1,0.439024,0.225, 0.353415
1,1,1,0.5,0.75,3,3,1,1,0,0.0243902, 0.0097561
