1,1,1,0.5,0.25,1,1,1,1,0.702128,0.185185, 0.495351
1,1,1,0.5,0.25,1,2,1,1,0.804878,0.173913, 0.552492
1,1,1,0.5,0.25,1,3,1,1,0.785714,0.0769231, 0.502198
1,1,1,0.5,0.5,1,1,1,1,0.680851,0.101695, 0.449189
1,1,1,0.5,0.5,1,2,1,1,0.645833,0.176471, 0.458088
1,1,1,0.5,0.5,1,3,1,1,0.74359,0.172414, 0.515119
1,1,1,0.5,0.75,1,1,1,1,0.701754,0.132353, 0.473994
1,1,1,0.5,0.75,1,2,1,1,0.614035,0.166667, 0.435088
1,1,1,0.5,0.75,1,3,1,1,0.711111,0.0289855, 0.438261
