3,5,5,0.25,0.125,2,1,3,2,0.763158,0.610169, 0.701963
3,5,5,0.25,0.125,2,2,3,2,0.773333,0.350877, 0.604351
3,5,5,0.25,0.125,2,3,3,2,0.511628,0.5, 0.506977
3,5,5,0.25,0.25,2,1,3,2,0.797297,0.208955, 0.56196
3,5,5,0.25,0.25,2,2,3,2,0.704225,0.247863, 0.521681
3,5,5,0.25,0.25,2,3,3,2,0.444444,0.382609, 0.41971
3,5,5,0.25,0.375,2,1,3,2,0.818182,0.184783, 0.564822
3,5,5,0.25,0.375,2,2,3,2,0.786667,0.184524, 0.54581
3,5,5,0.25,0.375,2,3,3,2,0.443038,0.194444, 0.343601
3,7,7,0.25,0.125,2,1,5,2,0.724638,0.304348, 0.556522
3,7,7,0.25,0.125,2,2,5,2,0.662651,0.4125, 0.56259
3,7,7,0.25,0.125,2,3,5,2,0.54878,0.345238, 0.467364
3,7,7,0.25,0.25,2,1,5,2,0.695652,0.295302, 0.535512
3,7,7,0.25,0.25,2,2,5,2,0.702381,0.26087, 0.525776
3,7,7,0.25,0.25,2,3,5,2,0.52,0.278788, 0.423515
3,7,7,0.25,0.375,2,1,5,2,0.728395,0.153846, 0.498575
3,7,7,0.25,0.375,2,2,5,2,0.815789,0.136029, 0.543885
3,7,7,0.25,0.375,2,3,5,2,0.517647,0.172285, 0.379502
3,9,9,0.25,0.125,2,1,5,1,0.782051,0.291667, 0.585897
3,9,9,0.25,0.125,2,2,5,1,0.608696,0.306931, 0.48799
3,9,9,0.25,0.125,2,3,5,1,0.567901,0.321429, 0.469312
3,9,9,0.25,0.25,2,1,5,1,0.742857,0.158879, 0.509266
3,9,9,0.25,0.25,2,2,5,1,0.642857,0.157143, 0.448571
3,9,9,0.25,0.25,2,3,5,1,0.467532,0.231132, 0.372972
3,9,9,0.25,0.375,2,1,5,1,0.773333,0.129747, 0.515899
3,9,9,0.25,0.375,2,2,5,1,0.77381,0.133779, 0.517797
3,9,9,0.25,0.375,2,3,5,1,0.636364,0.21021, 0.465902
